,go,pv,k,n,N,genes
55,GO_LEUKOCYTE_MEDIATED_IMMUNITY,1.6421905555178075e-05,105,397,1367,ACAA1;ACLY;AGA;AGPAT2;ALAD;APEH;APRT;ARPC5;ARSA;ATG7;ATP6V0C;BRI3;BST1;C1QA;C1QB;C1QBP;C1QC;C2;CANT1;CCT8;CD1D;CD33;CD40;CEACAM8;CHI3L1;CHRNB4;CNN2;CST3;CTSC;CTSH;CYBA;DBNL;DDOST;DNAJC5;DPP7;EEF1A1;EEF2;ERCC1;FCGRT;FUCA2;GHDC;GLB1;GRN;GSN;GSTP1;GYG1;HMOX2;HP;HSP90AB1;IL12RB1;IL13;IL13RA2;IMPDH2;ITGAL;ITGB2;JAGN1;KCNAB2;KDELR1;LAMTOR1;LAMTOR2;LAT2;MAD2L2;MCEMP1;MVP;NECTIN2;NME2;PFKL;PGAM1;PKM;PPIA;PRDX4;PSMC3;PSMD2;PSMD3;PTPN6;PYCARD;PYGB;QSOX1;RAB5C;SASH3;SIGLEC14;SLC15A4;SRP14;STAT6;STING1;STK10;STXBP2;SURF4;TGFB1;TMBIM1;TMC6;TMEM179B;TNFSF13;TRAPPC1;TSPAN14;TSTA3;TXNDC5;TYROBP;ULBP3;VAT1;VCP;WDR1;XRCC5;XRCC6;ZP3
206,GO_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY,1.8510623736863232e-05,10,14,1367,ABT1;ERAL1;MRPS11;MRPS7;RPS14;RPS15;RPS19;RPS27;RPS28;RPS5
387,GO_FICOLIN_1_RICH_GRANULE,1.9718342687491363e-05,31,82,1367,ACLY;ALAD;APEH;ARPC5;ATG7;CANT1;CCT8;CST3;CTSH;DBNL;EEF1A1;EEF2;GLB1;GSN;GSTP1;GYG1;HSP90AB1;IMPDH2;MVP;NME2;PFKL;PGAM1;PKM;PPIA;PRDX4;PSMC3;PSMD2;PSMD3;SRP14;VCP;XRCC6
183,GO_HEME_BIOSYNTHETIC_PROCESS,2.7085178057433515e-05,9,12,1367,ALAD;COX10;COX15;FXN;HMBS;SLC25A39;TMEM14C;TSPO;UROD
418,GO_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT,2.8655540196582157e-05,11,17,1367,MRPS11;MRPS12;MRPS15;MRPS16;MRPS18A;MRPS18B;MRPS2;MRPS24;MRPS27;MRPS34;MRPS7
97,GO_REGULATION_OF_SYMBIOSIS_ENCOMPASSING_MUTUALISM_THROUGH_PARASITISM,3.0632469133466253e-05,34,95,1367,APOBEC3C;BANF1;CFL1;CHMP2A;DDB1;FUCA2;GAPDH;GSN;HDAC1;IFITM1;IFITM2;IFITM3;ISG15;LGALS1;NECTIN2;OAS2;OAS3;OASL;P4HB;POLR2C;POLR2E;POLR2G;POLR2J;POLR2L;PPIA;PPIB;PSMC3;RAD23A;SMARCB1;SNX3;SUPT4H1;TRIM21;TRIM28;TRIM8
253,GO_GOLGI_ASSOCIATED_VESICLE,3.0632469133466253e-05,34,95,1367,ACTR1A;AP1S1;ARF1;CCDC115;CLTA;COPA;COPE;COPG1;COPZ1;CTSC;ERGIC1;ERGIC3;HLA-DPB1;HLA-DQA2;HLA-DRA;KDELR1;KDELR2;LMAN2;NUCB1;PEF1;RAB13;RAB8A;SCYL1;SEC13;SEC24D;SPG21;SREBF2;STK16;TGFA;TMED10;TMED3;TMED9;YIF1A;YIF1B
96,GO_ORGANIC_ACID_METABOLIC_PROCESS,3.125980273323401e-05,132,529,1367,AARS1;ABCD1;ABHD14B;ACAA1;ACAA2;ACLY;ACO2;ACOT2;ACOT4;ACY1;AHCY;AIMP2;ASL;BCKDHA;BCKDK;BSG;CHPF2;COMT;CRYL1;CYP2B6;DGAT2;DLST;EARS2;ECH1;ECHDC3;ECHS1;ELOVL1;ENOPH1;ERLIN1;FAH;FARS2;FARSA;FPGS;GAPDH;GATB;GCAT;GCK;GFPT2;GGT1;GLB1;GNPDA1;GOT2;GPD1;GPX1;GPX4;GRHPR;GSTP1;HARS1;HEXA;HIBADH;HK1;HMGCL;HSD17B10;HYAL3;IARS2;IDH2;IDH3G;IVD;KARS1;LIPC;LYPLA2;MAPKAPK2;MARS2;MDH2;MECR;MGST2;MGST3;MSRA;MTHFS;NANP;NDC1;NDUFS6;NR1H2;NUP188;OAT;OAZ1;OGDH;PARK7;PCBD1;PCK2;PDHB;PDZD11;PEPD;PFKL;PGAM1;PKM;PLOD1;PLOD3;POR;PRDX4;PRKAG1;PRPS1;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;PTGES;PYCR1;PYCR2;PYCR3;QARS1;SDHA;SEC13;SEPHS2;SHMT1;SHMT2;SLC16A1;SLC22A11;SLC27A4;SLC34A1;SLC35B2;SLC9A1;STAT5A;SUOX;TECR;TGFB1;TNFRSF1A;TPI1;TST;TXN2;VARS1;YARS2
233,GO_SECRETORY_VESICLE,3.329233904157167e-05,117,459,1367,ACAA1;ACLY;ADAM15;AGA;AGPAT2;ALAD;ANGPTL6;APEH;APH1A;APRT;ARPC5;ARSA;ATG7;ATP6V0C;ATP6V0D1;BRI3;BSG;BST1;CALR;CANT1;CCT8;CD33;CEACAM8;CHI3L1;CHRNB4;CLTA;CNN2;CST3;CTSC;CTSH;CYB5R1;CYBA;DBNL;DDOST;DNAJC5;DPP7;EEF1A1;EEF2;FLOT2;FUCA2;GHDC;GLB1;GRN;GSN;GSTP1;GYG1;HEXA;HMOX2;HP;HSP90AB1;HYAL3;IMPDH2;ITGAL;ITGB2;KCNAB2;LAMTOR1;LAMTOR2;LGALS3BP;LGI3;MCEMP1;MVP;NAPSA;NME2;NUDT1;PFKL;PGAM1;PKM;PLA2G2A;PPIA;PRDX4;PRKACA;PSMC3;PSMD2;PSMD3;PTPN6;PYCARD;PYGB;QSOX1;RAB13;RAB35;RAB5C;RAB8A;RPH3AL;SEPTIN6;SFTPA1;SFTPB;SFTPC;SGTA;SIGLEC14;SLC15A4;SNAPIN;SRP14;STING1;STK10;STX10;STXBP2;SURF4;SYNGR2;TEX264;TGFB1;TIMP1;TMBIM1;TMC6;TMED10;TMED9;TMEM179B;TMEM230;TOR1A;TRAPPC1;TSPAN14;TXNDC5;TYROBP;VAT1;VCP;VEGFB;XRCC5;XRCC6
249,GO_COPI_COATED_VESICLE,3.636225188149727e-05,12,20,1367,ACTR1A;ARF1;CCDC115;COPA;COPE;COPG1;COPZ1;KDELR1;KDELR2;SCYL1;TMED10;TMED3
30,GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION,3.673340536599472e-05,49,156,1367,B3GAT3;BID;CCT3;CCT4;CCT7;CCT8;CDK5;DKC1;EDEM2;EMD;EPHB2;FIS1;GSK3A;HSP90AB1;HTRA2;IPO5;ITGB2;MCRS1;MIEF1;MSN;NGFR;NMT1;NUTF2;OAZ1;PARD6A;PARK7;PARP1;PARP9;PRKACA;PTPN9;RAB29;RACK1;RER1;SAE1;SREBF2;STAC;TGFB1;TM9SF4;TOMM7;TRIM28;TRIM8;TYROBP;UBE2J2;UBE2L3;UBL5;VPS11;YWHAE;YWHAH;YWHAQ
65,GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS,3.7967909059780256e-05,79,286,1367,ABCD1;ABHD14B;ACLY;ACOT2;ACOT4;ADCY3;ADSL;AGPAT2;AGPAT3;AHCY;AK2;APOBEC3C;APRT;ATP5F1A;ATP5F1B;ATP5MC1;ATP5MC2;ATP5MF;COASY;COX5B;CYC1;DCK;DCTD;DCTPP1;DGAT2;DLST;DNAJC30;ELOVL1;FLAD1;GAPDH;GCK;GFPT2;GMDS;GMPR2;GNPDA1;GPD1;GPX1;GSK3A;GUK1;HINT1;HK1;HMGCL;IDH2;IMPDH2;KARS1;LHPP;MGAT1;MPI;NAXE;NDC1;NME2;NT5C3B;NUDT1;NUDT14;NUP188;OGDH;PARK7;PARP1;PARP16;PARP9;PDE4A;PDHB;PFKL;PGAM1;PKM;PRKAG1;PRPS1;PRPS2;SEC13;SHMT1;SLC35B2;STOML2;TECR;TGFB1;TK2;TPI1;TSTA3;UMPS;VCP
302,GO_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY,4.1024512421807784e-05,13,23,1367,CRELD1;DDT;ECH1;ENOPH1;GNPDA1;MPI;P4HB;PDIA3;PDIA4;PDIA6;PTGES;QSOX1;TPI1
314,GO_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,4.289287164967731e-05,14,26,1367,NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;PARK7
354,GO_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY,4.317769137114195e-05,7,8,1367,LIMK1;MAD2L2;PARK7;RPL11;RPL23;RPL5;RPS7
42,GO_PROTEIN_CATABOLIC_PROCESS,4.56574772593188e-05,108,420,1367,ADRA2A;ADRM1;ALAD;AMFR;ANAPC11;AP2M1;AP2S1;ARAF;ATG7;ATRAID;BAG6;CCDC115;CCDC22;CLPP;CLTA;CSNK1A1;CST3;CTSC;CTSH;DCAF11;DDA1;DDB1;DMAC2;EDEM2;EEF1A1;ERLIN1;FAF1;GNA12;GPX1;GSK3A;HSP90AB1;HTRA2;ISG15;KAT5;KCTD17;LONP1;LYPLA2;MAD2L2;MAGEA2B;MSN;NAPSA;NEDD8;OAZ1;OS9;PARK7;PDCL3;PHB;PRKACA;PRPF19;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;RACK1;RAD23A;RELA;RHBDD2;RILP;RNF126;RNF167;RNF4;RNF41;RNF5;RPL11;RPL23;RPL5;RPS7;SDF2L1;SF3B3;SGTA;SHARPIN;SIRT2;SNX12;SNX3;SYVN1;TIMP1;TOR1A;UBA1;UBA52;UBB;UBE2D2;UBE2D4;UBE2I;UBE2J2;UBE2L3;UBE2L6;UBE2S;UBE2Z;UBE3C;UBL7;UBQLN4;USP11;USP5;VCP;VPS11;VPS25;VPS37C;WDR81
200,GO_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL,4.648092962942652e-05,10,15,1367,GSN;IFITM1;IFITM2;IFITM3;LGALS1;NECTIN2;P4HB;SNX3;TRIM21;TRIM8
184,GO_EXOCYTOSIS,5.058702353045733e-05,114,449,1367,ACAA1;ACLY;ADRA2A;AGA;AGPAT2;ALAD;APEH;APRT;ARF1;ARPC5;ARSA;ATG7;ATP6V0C;BRI3;BST1;CANT1;CCT8;CD33;CDK5;CEACAM8;CHI3L1;CHID1;CHMP2A;CHRNB4;CNN2;CST3;CTSC;CTSH;CYB5R1;CYBA;DBNL;DDOST;DNAJC5;DOC2B;DPP7;EEF1A1;EEF2;FUCA2;GHDC;GLB1;GNAI2;GRN;GSN;GSTP1;GYG1;HCK;HMOX2;HP;HSP90AB1;HYAL3;IL13;IL13RA2;IMPDH2;ITGAL;ITGB2;JAGN1;KCNAB2;LAMTOR1;LAMTOR2;LAT2;LGALS3BP;LGI3;MCEMP1;MVP;NME2;PFKL;PGAM1;PKM;PPIA;PRDX4;PSMC3;PSMD2;PSMD3;PTPN6;PYCARD;PYGB;QSOX1;RAB13;RAB5C;RAB8A;RABEPK;RPH3AL;SIGLEC14;SLC15A4;SNAPIN;SRP14;STING1;STK10;STXBP2;SURF4;SYNGR2;TEX264;TGFB1;TIMP1;TMBIM1;TMC6;TMED10;TMEM179B;TRAPPC1;TSPAN14;TUBA4A;TXNDC5;TYROBP;VAT1;VCP;VEGFB;VPS11;VPS18;VPS33A;WDR1;XRCC5;XRCC6;YKT6;ZP3
293,GO_IDENTICAL_PROTEIN_BINDING,5.1315189123988794e-05,174,737,1367,ABCD1;ABCG1;ABI3;ACTB;ACTG1;ACY1;ACY3;ACYP2;ADRA2A;AHCY;ALAD;AMFR;ANXA4;APEH;ASL;ATG7;ATXN10;BAK1;BANF1;BRI3;C16orf89;C1QB;C1QTNF1;CANT1;CCT7;CHMP1A;CIDEB;CISD1;CLPP;CORO1B;CPQ;CRYL1;CSK;CST3;CTSC;DAZAP2;DCK;DCTD;DCTN2;DCTPP1;DGAT2;DHPS;DRAP1;EPHB2;ERP29;ESYT1;GAPDH;GLB1;GLE1;GLIPR2;GMDS;GNPDA1;GNPTG;GOT2;GPD1;GPX4;GRHPR;GYG1;HAND2;HARS1;HK1;HMGCL;HSF1;HSP90AB1;HTRA2;IKBKG;IMPA2;IRAK1;IRF5;KARS1;KCTD17;KHDRBS1;LGALS1;LHPP;LRRC41;M1AP;MAD1L1;MAP1S;MAP3K11;MCM6;MICU1;MIEF1;MIF4GD;MLX;MSANTD3;MUL1;MVP;MYD88;NAGA;NAXE;NECTIN2;NONO;NUDT14;NUFIP1;NUTF2;ORAI1;OXA1L;PARK7;PARP1;PCBD1;PCNA;PDIA3;PFKL;PKM;PLOD1;PNPO;PRDX3;PRDX4;PRMT1;PRMT5;PRPF19;PRPS1;PRPS2;PSMA7;PSMC3;PSME2;PSMF1;PTPRO;PUF60;PYCARD;PYCR1;RACK1;RELA;RNF4;RNF5;ROPN1;RPL7;RPS19;S100A16;S100A6;SEC13;SFTPC;SGTA;SH3GL1;SHARPIN;SHMT1;SHMT2;SLBP;SLC16A1;SLC34A1;SNRPC;SNX8;SRM;SSNA1;STAT6;STIM1;STING1;STK10;SUMF1;SUN2;TBC1D22A;TESC;TGFB1;THAP4;TLR1;TOR1A;TOR2A;TPI1;TRIM21;TRIM8;TRPV4;TSTA3;TUBG1;TYROBP;UBQLN4;USF2;VCP;VEGFB;VPS25;YARS2;YWHAE;YWHAH;YWHAQ;ZP3
240,GO_VESICLE_LUMEN,5.2374054069047366e-05,54,179,1367,ACAA1;ACLY;AGA;ALAD;APRT;ARPC5;ARSA;ATG7;CANT1;CCT8;CHI3L1;CNN2;CTSC;CTSH;DBNL;DPP7;EEF1A1;EEF2;FUCA2;GHDC;GLB1;GRN;GSN;GSTP1;GYG1;HP;HSP90AB1;IMPDH2;LGALS3BP;MVP;NME2;PFKL;PGAM1;PKM;PPIA;PRDX4;PSMC3;PSMD2;PSMD3;PTPN6;PYCARD;PYGB;QSOX1;SRP14;TEX264;TGFB1;TIMP1;TRAPPC1;TXNDC5;VAT1;VCP;VEGFB;XRCC5;XRCC6
296,GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING,5.796357064214027e-05,46,146,1367,ACTG1;ATP6V0C;BAG6;BID;CALR;CD40;DAXX;DTX1;ELOB;ERLIN1;FAF1;HSP90AB1;IKBKG;ISG15;MAGEA2B;MAP1LC3B2;MFN2;MUL1;NEDD8;NGFR;OTUB1;PARP9;PRKACA;RELA;RPL11;RPL23;RPL5;SCAMP3;SLC22A18;SLC25A5;STING1;TMBIM6;TPI1;TRIM28;TUBA1B;UBA52;UBB;UBE2D2;UBE2D4;UBE2J2;UBE2L3;UBE2L6;UQCRC1;VCP;XRCC5;YWHAE
308,GO_CADHERIN_BINDING,6.213033123978072e-05,43,134,1367,BSG;CAPZB;CCT8;CNN2;CORO1B;DBNL;EEF2;EFHD2;EHD4;EIF4H;EMD;HDLBP;HSP90AB1;LYPLA2;PARK7;PCBP1;PFN1;PKM;PLIN3;PPP1CA;PSMB6;PTPRO;PUF60;RACK1;RANBP1;RPL14;RPL15;RPL23A;RPL24;RPL29;RPL34;RPL6;RPL7A;RPS2;SCYL1;SEPTIN9;SERBP1;SH3GL1;TBC1D10A;TWF2;VASP;YKT6;YWHAE
85,GO_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY,7.086411296733668e-05,12,21,1367,DDX28;MRPL11;RPL10;RPL11;RPL12;RPL23A;RPL24;RPL3;RPL5;RPL6;RPLP0;RRS1
48,GO_TETRAPYRROLE_BIOSYNTHETIC_PROCESS,7.380538215027403e-05,9,13,1367,ALAD;COX10;COX15;FXN;HMBS;SLC25A39;TMEM14C;TSPO;UROD
125,GO_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,7.632328367428283e-05,53,177,1367,ADRA2A;ALAD;ARAF;ATG7;ATRAID;BAG6;CCDC22;CSNK1A1;CST3;CTSC;DDA1;DDB1;EDEM2;EEF1A1;FAF1;GNA12;GPX1;GSK3A;HSP90AB1;MAD2L2;MSN;OAZ1;OS9;PARK7;PDCL3;PHB;PRKACA;PSMD10;PSMD2;PSMD3;PSME1;PSME2;PSMF1;RACK1;RAD23A;RELA;RILP;RNF41;RPL11;RPL23;RPL5;RPS7;SF3B3;SGTA;SIRT2;SNX12;SNX3;TIMP1;UBB;UBQLN4;USP5;VCP;VPS11
34,GO_MITOCHONDRIAL_TRANSPORT,8.120013245306792e-05,47,152,1367,ACAA2;AIP;ATP5F1A;ATP5F1B;ATP5MC1;ATP5MC2;ATP5MF;BAK1;BID;COX5B;CYC1;DNAJC30;FIS1;GSK3A;HTRA2;MAIP1;MFN2;MICU1;MPC1L;MUL1;NMT1;OXA1L;ROMO1;SAE1;SAMM50;SLC25A20;SLC25A22;SLC25A23;SLC25A5;SLC25A6;SLC9A1;SREBF2;STOML2;TIMM17B;TIMM8B;TMEM14C;TOMM40L;TOMM7;TSPO;TST;UBE2J2;UBE2L3;UBL5;VPS11;YWHAE;YWHAH;YWHAQ
310,GO_ISOMERASE_ACTIVITY,8.403548564719216e-05,28,76,1367,AIP;CRELD1;DDT;DKC1;ECH1;ECHS1;ENOPH1;FKBP4;FUOM;GNPDA1;ITPK1;MPI;NAXE;P4HB;PDIA3;PDIA4;PDIA6;PGAM1;PPIA;PPIB;PTGES;PUSL1;QSOX1;RPUSD2;TPI1;TRUB2;TSTA3;TXNDC5
90,GO_MYELOID_LEUKOCYTE_ACTIVATION,8.693751122489942e-05,89,338,1367,ACAA1;ACLY;AGA;AGPAT2;ALAD;APEH;APRT;ARPC5;ARSA;ATG7;ATP6V0C;BRI3;BST1;C1QA;CANT1;CCT8;CD33;CEACAM8;CHI3L1;CHRNB4;CNN2;CST3;CTSC;CTSH;CYBA;DBNL;DDOST;DNAJC5;DPP7;EEF1A1;EEF2;FUCA2;GHDC;GLB1;GRN;GSN;GSTP1;GYG1;HMOX2;HP;HSP90AB1;IL13;IL13RA2;IMPDH2;ITGAL;ITGB2;KARS1;KCNAB2;LAMTOR1;LAMTOR2;LAT2;MCEMP1;MVP;NECTIN2;NME2;PFKL;PGAM1;PKM;PPIA;PRDX4;PSMC3;PSMD2;PSMD3;PTPN6;PYCARD;PYGB;QSOX1;RAB5C;SIGLEC14;SLC15A4;SRP14;STING1;STK10;STXBP2;SURF4;TLR1;TMBIM1;TMC6;TMEM179B;TNIP2;TRAPPC1;TSPAN14;TXNDC5;TYROBP;VAT1;VCP;VSIG4;XRCC5;XRCC6
92,GO_ANTIGEN_PROCESSING_AND_PRESENTATION,9.363702856151997e-05,42,132,1367,ACTR1A;AP1S1;AP2M1;AP2S1;AP3D1;ARF1;CALR;CAPZB;CD1D;CD209;CLTA;CTSH;CYBA;DCTN2;DCTN3;FCGRT;HLA-DPB1;HLA-DQA2;HLA-DRA;IKBKG;PDIA3;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;PYCARD;RAB33A;RAB34;RAB35;RILP;SEC13;SEC24D
60,GO_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS,9.770672955235961e-05,124,503,1367,ABCD1;ABHD14B;ACLY;ACOT2;ACOT4;ADCY3;ADSL;AGA;AHCY;AK2;AKR7A2;ALG1;ALG12;ALG14;ALG3;AMFR;APOBEC3C;APRT;ARSA;ATP5F1A;ATP5F1B;ATP5MC1;ATP5MC2;ATP5MF;B3GAT3;B4GALT7;CANT1;CHIA;CHPF2;COASY;COX5B;CRYL1;CST3;CYC1;DAD1;DCK;DCTD;DCTPP1;DDOST;DGAT2;DLST;DNAJC30;DOLPP1;DPM3;EDEM2;ELOVL1;ESYT1;FUCA2;G6PC3;GALNT10;GANAB;GAPDH;GBGT1;GCK;GFPT2;GLB1;GMDS;GMPR2;GNPDA1;GPD1;GSK3A;GUK1;HEXA;HINT1;HK1;HMGCL;HYAL3;IMPDH2;LARGE2;MAN1C1;MAN2B2;MGAT1;MPI;NAGA;NAGLU;NANP;NDC1;NME2;NUDT1;NUDT14;NUP188;OGDH;OS9;OST4;PARK7;PARP1;PDE4A;PDHB;PFKL;PGAM1;PIGO;PIGT;PIGU;PKM;PLOD3;POMGNT1;PRKAG1;PRPS1;PRPS2;RAB1B;RNF5;SDF2L1;SEC13;SHMT1;SLC34A1;SLC35B2;SLC35C1;SLC35C2;SLC9A1;ST6GALNAC4;STOML2;SUMF1;SUMF2;SYVN1;TECR;TGFB1;TK2;TKFC;TMEM258;TPI1;TSTA3;UMPS;VCP;VEGFB
73,GO_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.00010823446166426219,94,363,1367,ACAA1;ACLY;AGA;AGPAT2;ALAD;APEH;APRT;ARPC5;ARSA;ATG7;ATP6V0C;BRI3;BST1;CANT1;CCT8;CD33;CD40;CEACAM8;CHI3L1;CHRNB4;CNN2;CST3;CTSC;CTSH;CYBA;DBNL;DDOST;DNAJC5;DPP7;EEF1A1;EEF2;ERCC1;FUCA2;GHDC;GLB1;GRN;GSN;GSTP1;GYG1;HMOX2;HP;HSP90AB1;IL12RB1;IL13;IL13RA2;IMPDH2;ITGAL;ITGB2;KARS1;KCNAB2;LAMTOR1;LAMTOR2;LAT2;LGALS1;MAD2L2;MCEMP1;MVP;NKX2-3;NME2;PFKL;PGAM1;PKM;PPIA;PRDX4;PSMC3;PSMD2;PSMD3;PTPN6;PYCARD;PYGB;QSOX1;RAB5C;RPS6;SIGLEC14;SLC15A4;SRP14;STAT6;STING1;STK10;STXBP2;SURF4;TGFB1;TMBIM1;TMC6;TMEM179B;TNFSF13;TRAPPC1;TSPAN14;TXNDC5;TYROBP;VAT1;VCP;XRCC5;XRCC6
205,GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC,0.0001132488313732131,8,11,1367,DCPS;EXOSC1;EXOSC4;EXOSC5;LSM2;LSM4;NT5C3B;POLR2G
109,GO_INNATE_IMMUNE_RESPONSE,0.0001174060501563265,102,401,1367,ACTG1;ADAM15;APOBEC3C;C1QA;C1QB;C1QBP;C1QC;C2;CCL17;CCL24;CD1D;CD209;CD40;CDC37;CDC42EP4;CHID1;CNPY3;CYBA;DEFB126;ELF4;FLOT1;GAPDH;GRN;GSN;H2BC12;HCK;HK1;HLA-DPB1;HLA-DQA2;HLA-DRA;HSP90AB1;IFITM1;IFITM2;IFITM3;IKBKG;IL12RB1;IRAK1;IRF5;ISG15;ITGB2;MAPKAPK2;MUL1;MYD88;NCR2;NECTIN2;NONO;NR1H2;OAS2;OAS3;OASL;OTOP1;PARP9;POLR3B;POLR3K;PPP1R14B;PQBP1;PRKACA;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;PTPN6;PYCARD;RAB20;RELA;RPL13A;RPS19;SFTPA1;SHMT2;SIGLEC14;SIRT2;STING1;STXBP2;TDGF1;TKFC;TLR1;TNFAIP8L2;TNIP2;TRIM21;TRIM28;TRIM8;TTLL12;TYROBP;UBA52;UBB;UBE2D2;ULBP3;UNC93B1;VPS26B;VSIG4;XRCC5;XRCC6
106,GO_PROTEIN_STABILIZATION,0.00011850915457498748,30,85,1367,BAG6;CALR;CCT3;CCT4;CCT7;CCT8;CDC37;FLOT1;FLOT2;GAPDH;GRN;HSP90AB1;MUL1;NCLN;PARK7;PDCL3;PEX19;PFN1;PHB;PHB2;PPIB;RPL11;RPL23;RPL5;RPS7;SYVN1;TESC;TNIP2;TYROBP;WDR81
74,GO_COFACTOR_CATABOLIC_PROCESS,0.00012390151171285014,14,28,1367,ABCD1;AHCY;BLVRA;BLVRB;CHAC2;GGT1;GPX1;HMOX2;HP;MTHFS;PRDX3;PRDX4;TPO;VCP
140,GO_DRUG_METABOLIC_PROCESS,0.00012878617891633068,72,264,1367,ABCD1;ACAA1;ACLY;ACO2;ADSL;AHCY;AK2;AKR7A2;ALDH1B1;APRT;ATP5F1A;ATP5F1B;ATP5MC1;ATP5MC2;ATP5MF;CHIA;COMT;COX5B;CTSH;CYBA;CYC1;CYP2B6;DLST;DNAJC30;ELOVL1;ENOPH1;ETHE1;FAH;FLAD1;FPGS;GCAT;GCHFR;GGT1;GNPDA1;GPX1;HMGCL;HP;HSP90AB1;HTR1A;ITGB2;KHSRP;MTHFS;NANP;OAT;PARK7;PARP1;PCBD1;PCK2;PDZD11;PKM;PNPO;POR;PRDX3;PRDX4;PRPS2;PYCR1;PYCR2;PYCR3;SDHA;SHMT1;SHMT2;SLC34A1;SLC52A2;SNCB;STOML2;TCN2;TGFB1;THTPA;TPO;TSPO;VCP;VKORC1
379,GO_SPECIFIC_GRANULE_MEMBRANE,0.00014627977058439073,19,45,1367,AGPAT2;BST1;CD33;CEACAM8;CHRNB4;CYBA;DNAJC5;HMOX2;ITGAL;ITGB2;KCNAB2;LAMTOR1;LAMTOR2;MCEMP1;SLC15A4;STK10;TMBIM1;TMC6;TSPAN14
395,GO_5S_RRNA_BINDING,0.0001636571865170502,7,9,1367,EEF2;GTF3A;RPL11;RPL3;RPL5;RRS1;TST
261,GO_MEMBRANE_PROTEIN_COMPLEX,0.00017404748143934795,131,543,1367,ALG14;AMFR;AP1S1;AP2M1;AP2S1;AP3D1;AP5S1;APH1A;ATP5F1A;ATP5F1B;ATP5MC1;ATP5MC2;ATP5MF;ATP6V0C;ATP6V0D1;BAK1;BET1L;CALR;CATSPER1;CCDC115;CD40;CHMP1A;CHMP2A;CHRNB4;CHRNE;CLTA;COPA;COPE;COPG1;COPZ1;COX4I1;COX6A1;COX8A;CTDNEP1;CYBA;CYC1;DAD1;DDOST;DMAC1;DMAC2;DOC2B;EMC10;EMC4;EMC8;FAF1;FLOT1;FLOT2;FXYD4;GABRA6;GNA12;GNAI2;GNAS;HLA-DPB1;HLA-DQA2;HLA-DRA;HTRA2;IL12RB1;IRAK1;ITGAL;ITGB2;KCNAB2;KCNQ2;KHDRBS1;LAMTOR1;LAMTOR2;LAMTOR4;LRRC8D;LRRC8E;MICOS13;MICU1;NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;NECAP2;OS9;OST4;PDIA3;PDZD11;PEF1;PIGT;PIGU;PRKACA;PTPN6;RHBDD2;ROMO1;RYR1;SAMM50;SCYL1;SDHA;SEC13;SEC24D;SHC1;SLC25A6;SLC9A1;SNX3;SNX8;SPCS1;SREBF2;SSR4;STOML2;STX10;SUN2;SYVN1;TIMM17B;TLR1;TMED10;TMED3;TMEM258;TOMM40L;TOMM7;UQCR10;UQCRC1;UQCRQ;VCP;VPS11;VPS18;VPS25;VPS26B;VPS33A;VPS37C;YKT6
