,go,pv,k,n,N,genes
488,GO_IDENTICAL_PROTEIN_BINDING,0.00022207529325278427,134,737,1035,ACAT1;ACOT7;ADIPOR1;AHCYL1;ALAS1;ALDH4A1;ALDOA;ANXA7;ARL6IP1;ARRB2;ASS1;ATIC;BAX;BCL2A1;BECN1;BHLHE41;BRK1;CD74;CDA;CDC42;CEACAM5;CEACAM6;CEBPB;CEBPE;CHMP4B;CLDN7;CLN6;COMMD1;CRLF3;CSNK2B;CTPS1;DARS2;DCXR;DDX39A;DEFB1;DERL1;DLAT;DNTTIP1;DPP9;DPYD;DRG1;ENO1;EPRS1;FBP1;FCER1G;FICD;FTH1;FTL;G6PD;GADD45A;GALE;GARS1;GCA;GCG;GDF15;GLA;GLTP;GRB2;GRPEL1;GSS;HELT;HEXB;HM13;HMOX1;HNRNPC;HPRT1;HSD17B14;HSD17B4;HVCN1;IDE;IDH1;KCTD5;KLHL12;KYAT3;KYNU;LCP1;LDHA;LDHB;MAPRE1;MESD;NME1;NPM1;NQO1;NRBP1;P2RX4;P4HA1;PADI2;PAICS;PAK2;PDCD10;PIK3AP1;PIK3CG;PIP4K2C;PLEK;PON3;PPARG;PRDX1;PRDX6;PRNP;PSAP;PSMD4;PSMD7;PSME3;PYGL;RAB9A;RENBP;RIOX2;RIPK3;RPE;RTRAF;S100A11;SARS1;SDSL;SELENOK;SERPINA1;SFN;SLC31A1;SNX2;SQSTM1;ST13;STARD3NL;TARS1;TIMM10;TK1;TKT;TLR4;TMEM192;TSG101;UBQLN1;VDAC1;WAS;XRCC4;YWHAB;YWHAG
448,GO_CELL_LEADING_EDGE,0.00022347558431228665,36,145,1035,ACTR2;ACTR3;AIF1;ARF4;ARPC2;ARPC3;ATP6AP2;ATP6V1B2;BRK1;CAPG;CDC42;CORO1C;DIAPH1;DNM2;DUSP22;HAX1;HCLS1;IFIT5;IQGAP1;KPTN;LCP1;MTMR14;MTMR6;NME1;NRBP1;PARVB;PLEK;RAC2;RHOA;S100A11;SCIMP;SNX2;SRA1;UNC5A;VAMP7;WIPF1
340,GO_ORGANELLE_LOCALIZATION,0.00022414843415681057,61,286,1035,ABCE1;ACTR2;ACTR3;ADORA2B;AP3B1;AP3M1;AP3S1;ARCN1;ARL8B;ATP6AP1;BECN1;BLOC1S2;BORCS5;CDC42;CFTR;CHMP4B;CNIH1;DNM2;EIF6;F8A1;FCER1G;GOSR2;HAUS2;HMOX1;KLHL12;KPNB1;LGALS9;LRPPRC;LTV1;LYN;MAPRE1;MCFD2;MILR1;MLH1;NAPA;NPM1;NSF;NUP88;PDCD10;PIK3CG;PINX1;PLEK;PPP6C;PSEN1;RAB10;RAB27A;RAC2;RAN;SCFD2;SERPINA1;STARD3NL;STX12;STX1B;STX5;STX8;SYK;TMED2;VAMP7;VTI1B;YWHAG;ZNF593
500,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS,0.00022980425988682523,13,33,1035,DLD;GSR;GSTO1;MSRB1;PGK1;SELENOT;SESN2;SH3BGRL3;SQOR;SRXN1;TXNDC12;TXNL1;TXNRD1
57,GO_REGULATION_OF_BODY_FLUID_LEVELS,0.00023298868425566157,42,178,1035,AKR1B1;ANXA5;ANXA7;AP3B1;AQP3;ARRB2;CAPZA1;CAPZA2;CDC42;CFTR;CLIC1;FCER1G;FERMT3;FGB;GBA;GNA15;GPI;H3-3A;H3C11;HK2;LCP2;LYN;MTX1;NME1;P2RX4;PABPC4;PDSS2;PIK3CG;PLAU;PLAUR;PLCG2;PLEK;PLSCR1;RAB27A;SERPINA1;SFN;SYK;TLR4;UPRT;VDR;WAS;ZNF385A
245,GO_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY,0.0002342386410810264,20,64,1035,IL1RN;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;SQSTM1;UBE2N;VRK2
90,GO_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS,0.0002502944929250606,18,55,1035,HPRT1;NQO1;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3
147,GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS,0.00025837697970497307,36,146,1035,ANAPC15;BABAM2;BAX;BRCC3;BUB1;CDKN1A;DYNC1LI1;E2F4;EVI2B;GADD45A;MACROH2A1;NPM1;ORC1;OVOL1;PINX1;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;PSMG2;SFN;TAOK3;TRIAP1;ZNF385A
141,GO_AMINE_METABOLIC_PROCESS,0.00025983689948898736,22,74,1035,GCDH;HPRT1;KMO;KYNU;NQO1;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;SMS
265,GO_LIPID_BIOSYNTHETIC_PROCESS,0.00026583360339842166,59,276,1035,ACOT7;ACSS2;ADIPOR1;AGPS;AKR1B1;ALOX5;ALOX5AP;ASAH1;B4GALT3;CD74;CERS5;CFTR;CNBP;COQ2;CSNK2B;CYP27A1;DEGS1;DHCR7;DHDDS;DPAGT1;EBP;EIF6;FIG4;G6PD;GBA;GPAM;HEXB;HSD17B12;HSD17B14;HSD17B4;HSD3B7;IDH1;KPNB1;LPCAT1;LPCAT2;MTMR14;MTMR6;NSDHL;NSMAF;ORMDL2;PDSS2;PI4K2A;PI4KB;PIK3CG;PIP4K2A;PIP4K2C;PLCG2;PLSCR1;PPARD;RAB38;RAN;SGPP2;SPTLC1;SRD5A3;STARD3NL;TBXAS1;TMEM38B;VAC14;VDR
331,GO_PYRUVATE_METABOLIC_PROCESS,0.00027542108221561185,19,60,1035,ALDOA;DLAT;DLD;EIF6;ENO1;FBP1;GPI;HK2;HK3;LDHA;LDHB;ME2;MPC2;NUP88;NUP93;PGK1;PSEN1;TIGAR;VDAC1
336,GO_PLATELET_DEGRANULATION,0.00027542108221561185,19,60,1035,ABCC4;ALDOA;ANXA5;CD63;FCER1G;FERMT3;FGB;HABP4;LAMP2;LYN;MANF;OLA1;PLEK;PSAP;SERPINA1;SRGN;SYK;TMSB4X;VTI1B
34,GO_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS,0.0002886572351950848,17,51,1035,ANAPC15;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3
368,GO_ALCOHOL_BIOSYNTHETIC_PROCESS,0.000295429805114261,20,65,1035,AKR1B1;ASAH1;CFTR;CNBP;CYP27A1;DHCR7;DHDDS;EBP;G6PD;GBA;GOT1;GPAM;KPNB1;NSDHL;PLCG2;PLEK;RAN;SPTLC1;SRD5A3;VDR
162,GO_POSITIVE_REGULATION_OF_ION_TRANSPORT,0.00030396029449401065,29,110,1035,ABCB4;AHCYL1;ARL6IP1;ARRB2;ATP1B3;BAX;CCR1;CEBPB;CFTR;CHCHD10;COX17;CTSS;DNM2;G6PD;GCG;GSTO1;KCNQ1;KMO;LGALS3;LILRA2;LILRA5;LRRC52;P2RX4;PLCG2;PSEN1;TMSB4X;TREM2;TRIAP1;VAMP7
579,GO_METAL_ION_HOMEOSTASIS,0.00030575610688891484,51,231,1035,ANXA5;ANXA7;ATP1B3;ATP2C1;ATP6AP1;ATP6V1A;ATP6V1G1;BAX;BCAP31;CCDC47;CCR1;CLIC2;COMMD1;CXCR2;DIAPH1;FBXL5;FTH1;FTL;GNA15;GOT1;GPR65;GRINA;GSTO1;HEXB;HFE;HMOX1;HSP90B1;IMMT;JPH4;LETM1;LYN;MCOLN1;MT1B;MT1G;NCOA4;P2RX4;PIK3CG;PLCG2;PRNP;PSEN1;RAP1GDS1;S100A9;SELENOK;SELENOT;SLC24A5;SLC31A1;SLC7A8;TMCO1;TMEM199;TMEM38B;VDR
281,GO_MAST_CELL_MEDIATED_IMMUNITY,0.00030937966463234984,10,22,1035,ADORA2B;FCER1G;HMOX1;LGALS9;LYN;MILR1;PIK3CG;RAC2;SYK;VAMP7
530,GO_PROTEIN_TARGETING_TO_VACUOLE,0.00030937966463234984,10,22,1035,AP3B1;AP3M1;BECN1;GOSR2;LAMP2;M6PR;NCOA4;RAB7A;VAMP7;VTI1B
282,GO_MACROMOLECULE_CATABOLIC_PROCESS,0.0003201190966527318,119,647,1035,ABHD12;AEN;AIFM1;ANAPC15;ARRB2;AUP1;BAX;BCAP31;BECN1;C4BPA;CCDC47;CHMP4B;CLN6;CLTC;COMMD1;COP1;COPS3;CSPG5;CTSA;CTSB;CTSD;CTSL;CTSS;CUL2;DAB2;DERL1;DNAJB12;DNASE1L1;DNASE2;EIF4A3;ELOC;F8A1;FBXL5;FUCA1;GBA;GNS;GUSB;HEXB;HFE;HM13;HNRNPC;HSP90B1;HSPA5;IDE;IL10;KCTD5;KLHL8;KPNB1;LAMP2;LPCAT1;LRPPRC;MLH1;MRTO4;NPLOC4;NPM1;NSF;PABPC1;PABPC4;PAIP1;PELO;PGM2;PPP1R11;PPP2R5C;PPT1;PSEN1;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;PYGL;RAB7A;RAD23B;RHBDD1;RNASEH1;RNF13;RNF130;RPL21;RPL38;RPL39;RPS10;RPS13;RPS24;RPS25;SCPEP1;SEC61B;SELENOS;SET;SLIRP;SND1;SQSTM1;STX5;TIMP4;TMEM199;TPP1;TREM2;TRPC4AP;TSG101;UBE2A;UBE2D3;UBE2J1;UBQLN1;UBXN8;UFD1;USE1;YME1L1;YTHDF2;YWHAB
502,GO_PROTON_TRANSPORTING_ATP_SYNTHASE_ACTIVITY_ROTATIONAL_MECHANISM,0.00032502686743192193,8,15,1035,ATP5F1C;ATP5F1E;ATP5MC3;ATP5MG;ATP5PB;ATP5PD;ATP5PO;ATP6AP1
171,GO_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,0.00032580813876651355,13,34,1035,ATP5F1C;ATP5F1E;ATP5MC3;ATP5ME;ATP5MG;ATP5PB;ATP5PD;ATP5PO;CHCHD10;CHCHD3;IMMT;LETM1;TIMM10
114,GO_CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS,0.00032995666120564726,16,47,1035,ATP1B3;ATP6AP1;ATP6V0B;ATP6V0E1;ATP6V1A;ATP6V1B2;ATP6V1E1;ATP6V1F;ATP6V1G1;ATP6V1H;CFTR;CLN6;PPT1;RAB38;RAB7A;TMEM199
628,GO_TERTIARY_GRANULE_LUMEN,0.00033788029748936055,12,30,1035,ALDOA;ASAH1;CDA;CFP;CSTB;CTSD;CTSS;FTH1;IDH1;ILF2;LRG1;OSCAR
493,GO_GUANYL_NUCLEOTIDE_BINDING,0.00034623473590995917,40,170,1035,ARF4;ARL8A;ARL8B;CDC42;DAP3;DNM2;DRG1;DYNC1LI1;EFL1;EFTUD2;EIF2S3;GFM1;GNA15;GNAI3;GPN1;GPN3;MRAS;NME1;OLA1;RAB10;RAB25;RAB27A;RAB38;RAB7A;RAB9A;RAC2;RAN;RAP1A;RAP1B;RHEB;RHOA;RHOG;RNGTT;RP2;SRPRA;SRPRB;SUCLG2;TSR1;TUBA1C;UPRT
189,GO_ORGANIC_ACID_CATABOLIC_PROCESS,0.0003515337286528486,33,132,1035,ACAT1;ACOX3;AKR1A1;ALDH4A1;BCAT2;CPT2;DCXR;DECR1;DLD;ETFA;GCDH;GLS2;GOT1;GUSB;HADHA;HADHB;HEXB;HSD17B4;KMO;KYNU;LDHD;MCCC2;PCCA;PCCB;PGD;PHYH;PLA2G15;PON3;PPARD;RENBP;SDSL;SESN2;XYLB
609,GO_PREFOLDIN_COMPLEX,0.0003549575155795576,4,4,1035,PFDN1;PFDN2;PFDN5;PFDN6
608,GO_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2_COMPLEX,0.0003549575155795576,4,4,1035,EIF2A;EIF2S1;EIF2S2;EIF2S3
317,GO_MYELOID_CELL_DIFFERENTIATION,0.00037072718301203657,39,165,1035,ATP6AP1;CBFB;CCR1;CD74;CDC42;CEBPB;CEBPE;CLEC5A;DCSTAMP;DNASE2;EIF6;EVI2B;FAM20C;FCER1G;G6PD;H3-3A;H3C11;H4C15;HAX1;HCLS1;HSPA9;LEO1;LGALS3;LYAR;LYN;MITF;MT1G;NME1;OSCAR;PABPC4;PIP4K2A;PPARG;PRXL2A;PSEN1;SMAP1;SPI1;TLR4;TREM2;ZNF385A
6,GO_CERAMIDE_CATABOLIC_PROCESS,0.0003823613137003411,7,12,1035,ASAH1;GBA;GLA;GM2A;HEXB;NEU1;PSAP
612,GO_EUKARYOTIC_48S_PREINITIATION_COMPLEX,0.0003823613137003411,7,12,1035,EIF2S1;EIF3B;EIF3C;EIF3I;EIF3J;EIF3K;EIF3M
290,GO_RESPONSE_TO_THYROID_HORMONE,0.0003823613137003411,7,12,1035,AKR1B1;ANXA5;CTSB;CTSL;CTSS;GBA;HPN
453,GO_MAST_CELL_GRANULE,0.00038494727991316026,6,9,1035,AKR1B1;CXCR2;LYN;MILR1;PIK3CG;SRGN
459,GO_IMMUNOGLOBULIN_BINDING,0.00038494727991316026,6,9,1035,CD22;FCER1G;FCGR1A;FCGR2A;LGALS3;LILRA2
110,GO_RESPONSE_TO_METAL_ION,0.0003855341126671968,34,138,1035,AHCYL1;ALG2;ALOX5AP;ANXA11;ANXA5;ANXA7;AQP3;ASS1;BECN1;CD14;EIF2S1;FBP1;FGB;G6PD;GOT1;GPHN;GSS;HFE;HMOX1;HSPA5;HVCN1;IQGAP1;MCOLN1;MT1B;MT1G;NCSTN;NPC1;NQO1;P2RX4;PPIF;PRNP;RASA4B;TIGAR;XRCC4
286,GO_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM,0.00039420435714683115,22,76,1035,ARRB2;CDC42;CLTC;DAB2;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;RAB10;RHOA
243,GO_RESPONSE_TO_ABIOTIC_STIMULUS,0.0004056178056987446,94,493,1035,ABHD12;AEN;AIF1;AIFM1;AKR1B1;ANXA7;AQP3;ARRB2;ATP6AP1;ATP6V1A;ATP6V1G1;BABAM2;BAX;BECN1;BRCC3;CD14;CDKN1A;CLPB;COP1;COPS3;CTSS;CUL2;CYB5R4;DNM2;DRGX;EIF2B3;EIF2S1;ELOC;ENO1;FAM162A;GADD45A;GBA;GNGT2;GOT1;GPR65;GRB2;H2AX;HABP4;HIGD1A;HILPDA;HK2;HMOX1;HPN;HSFX2;HSP90B1;HSPA13;HSPA5;HSPA9;HSPD1;HVCN1;HYOU1;INTS7;KMO;LDHA;LETM1;LYN;MAPK13;MCOLN1;NPM1;NQO1;NUP88;NUP93;OPN3;PGK1;PLAU;PPARD;PPARG;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;RHBDD1;RHNO1;RHOA;TIGAR;TLR4;TMEM199;TNFRSF10A;TRIAP1;UBE2A;UBQLN1;XRCC4
480,GO_GDP_BINDING,0.0004154456705446893,14,39,1035,ARL8B;DYNC1LI1;GNAI3;MRAS;RAB10;RAB27A;RAB7A;RAB9A;RAN;RAP1A;RAP1B;RHEB;RHOA;SUCLG2
544,GO_POSITIVE_REGULATION_OF_SIGNALING,0.0004214681229632248,128,709,1035,ADIPOR1;ADORA2B;AKR1B1;ARL6IP5;ARRB2;ATP2C1;ATP6AP1;ATP6AP2;BAX;BCAP31;BECN1;CCR1;CD14;CD300LF;CD63;CD74;CDC42;CDC42SE2;CFTR;CHCHD10;COPS8;CRLF3;CSNK2B;CXCL17;CYP1B1;DAB2;DUSP22;EIF2A;FAM162A;FGB;G3BP2;GADD45A;GBA;GCG;GDF15;GOT1;GPR65;GRB2;GSKIP;GSTO1;HAVCR2;HAX1;HCLS1;HFE;HMOX1;IFIT5;IL10;IL10RB;IL1RN;IL27RA;IQGAP1;KMO;LAMTOR5;LGALS9;LILRA5;LITAF;LMO3;LRG1;LY86;LY96;LYN;MAPKAPK3;MPC2;MTDH;NADK;NCSTN;NEK6;NSF;NUP93;P2RX4;PAIP2;PAK2;PDCD10;PELO;PIK3AP1;PIK3CG;PLAUR;PPARD;PPIF;PRNP;PSAP;PSEN1;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;RAC2;RAP1A;RAP1B;RHEB;RHOA;RHOG;RIPK3;RNF13;RWDD1;S100A9;SCIMP;SELENOT;SFN;SH3BGRL;SQSTM1;STAM;STX1B;SYK;TAOK3;TLR4;TMEM9B;TNFRSF10A;TREM2;UBE2N;VAMP7;WBP2;YWHAB;YWHAG;ZNF385A;ZNF622
36,GO_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS,0.00042196290296507626,29,112,1035,ASS1;CCDC47;CD14;CD68;CEBPB;CEBPE;HAVCR2;HSPA5;IL10;IL1RN;KMO;LILRA2;LITAF;LY86;LY96;LYN;MRC1;MTDH;PPARD;RHOA;SCIMP;SELENOS;SIRPA;SYK;TIGAR;TLR4;TMCO1;TREM2;VDR
650,GO_FATTY_ACID_DERIVATIVE_BINDING,0.0004268113498169188,9,19,1035,ACAD9;ACOT7;ALOX5AP;DBI;GCDH;HADHA;PPARG;S100A9;SOAT1
311,GO_MONOSACCHARIDE_METABOLIC_PROCESS,0.0004295256517321336,32,128,1035,ADIPOR1;AKR1A1;AKR1B1;ALDOA;DCXR;DLAT;ENO1;FBP1;FUCA1;G6PD;GALE;GCG;GOT1;GPI;GSTO1;HK2;HK3;MAN2B1;MDH1;PGD;PGK1;PGM2;PHLDA2;PMM2;PPARD;RPE;SELENOS;SESN2;TALDO1;TIGAR;TKT;XYLB
533,GO_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,0.0004377304737320006,28,107,1035,ARCN1;ARF4;BCAP31;CAPZA1;CAPZA2;CNIH1;CNIH4;COG2;COPB1;COPB2;DCTN6;DYNC1LI1;GOLT1A;GOSR2;HYOU1;KLHL12;MCFD2;NAPA;NRBP1;NSF;PPP6C;SEC23B;SERPINA1;STX5;TMED2;TMED5;VAMP7;VTI1B
68,GO_PROTEIN_CATABOLIC_PROCESS,0.0004458896150062242,82,420,1035,ABHD12;ANAPC15;ARRB2;AUP1;BCAP31;C4BPA;CCDC47;CHMP4B;CLN6;CLTC;COMMD1;COP1;COPS3;CTSA;CTSB;CTSD;CTSL;CTSS;CUL2;DAB2;DERL1;DNAJB12;ELOC;F8A1;FBXL5;GBA;HFE;HM13;HSP90B1;HSPA5;IDE;IL10;KCTD5;KLHL8;LAMP2;LPCAT1;NPLOC4;NSF;PPP1R11;PPP2R5C;PPT1;PSEN1;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;RAB7A;RAD23B;RHBDD1;RNF13;RNF130;SCPEP1;SEC61B;SELENOS;SQSTM1;STX5;TIMP4;TMEM199;TPP1;TREM2;TRPC4AP;TSG101;UBE2A;UBE2D3;UBE2J1;UBQLN1;UBXN8;UFD1;USE1;YME1L1
373,GO_COFACTOR_BIOSYNTHETIC_PROCESS,0.0004520193153621071,27,102,1035,ACAT1;ACOT7;ACSS2;AKR1A1;ALAS1;ATIC;CNDP2;COQ2;DLAT;DLD;GART;GCDH;GPHN;GSS;HSD17B12;HSPA9;KMO;KYNU;MMADHC;MPC2;MTHFD1;NADK;NDUFA9;PDSS2;PPT1;RNLS;TPK1
354,GO_REGULATION_OF_ANION_TRANSPORT,0.00045395184434987573,13,35,1035,ABCB4;AHCYL1;ARL6IP1;ARL6IP5;CEBPB;CFTR;EPRS1;KMO;P2RX4;PRNP;PSEN1;SYK;TRIAP1
67,GO_MONOSACCHARIDE_CATABOLIC_PROCESS,0.00045395184434987573,13,35,1035,AKR1A1;ALDOA;DCXR;ENO1;GALE;GPI;HK2;HK3;PGK1;PGM2;RPE;TIGAR;XYLB
128,GO_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.0004643444700647041,26,97,1035,ARRB2;CD14;CD300LF;COLEC12;CTSB;CTSL;CTSS;FCN1;FGB;HAVCR2;HSP90B1;HSPD1;LILRA2;LY96;LYN;MAPKAPK3;NPLOC4;PIK3AP1;S100A9;SCIMP;SFTPA2;TLR4;UBE2D3;UBE2N;UBQLN1;UFD1
401,GO_ENDOCYTIC_VESICLE,0.0004710294026412363,33,134,1035,ANXA11;ARRB2;ATP6V0B;ATP6V0E1;BECN1;CD74;CDC42;CLTC;COLEC12;DNM2;FCGR1A;HLA-DPA1;HSP90B1;HVCN1;HYOU1;LAMP2;MCOLN1;NCF2;NCF4;RAB10;RAB38;RAB7A;RAB9A;RAC2;RAP1A;SCIMP;SFTPA2;SH3KBP1;STX12;STX8;SYK;VAMP7;WAS
455,GO_PROTEASOME_ACCESSORY_COMPLEX,0.0004805230059874688,10,23,1035,PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3
463,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS,0.0004831407480887686,12,31,1035,ACAD9;ACOX3;DECR1;DHCR7;DPYD;GCDH;RETSAT;SDHB;SDHC;SDHD;SRD5A3;TBXAS1
40,GO_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.0004831407480887686,12,31,1035,AATF;ACP5;BECN1;G6PD;GLA;HK2;IL10;PON3;RHOA;SIRPA;TIGAR;VDAC1
466,GO_MAGNESIUM_ION_BINDING,0.0004835791309988772,23,82,1035,ADPRH;ATP9B;CLYBL;ENO1;FARSB;GSS;HPRT1;IDH1;IDH3A;MTHFD2;NEK6;NME1;PGM2;PI4K2A;PPA1;PPA2;RAN;RHEB;RNASEH1;RP2;RPS6KA1;SUCLG2;UBA2
45,GO_MYELOID_LEUKOCYTE_DIFFERENTIATION,0.0004835791309988772,23,82,1035,ATP6AP1;CCR1;CD74;CDC42;CEBPB;CEBPE;DCSTAMP;EVI2B;FAM20C;FCER1G;HAX1;HCLS1;LYN;MITF;MT1G;NME1;OSCAR;PPARG;PRXL2A;PSEN1;SPI1;TLR4;TREM2
503,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR,0.0004953802861314122,11,27,1035,DCXR;NDUFA1;NDUFA4;NDUFA6;NDUFA9;NDUFAF2;NDUFB4;NDUFB9;NDUFS1;NDUFS2;NQO1
64,GO_IMMUNE_SYSTEM_DEVELOPMENT,0.0005550742541251106,76,386,1035,AP3B1;ATP6AP1;BAX;CBFB;CCR1;CD164;CD74;CDC42;CEBPB;CEBPE;CLEC5A;CMTM7;CR1;DCSTAMP;DNASE2;DOCK2;EIF6;EVI2B;FAM20C;FCER1G;G6PD;H3-3A;H3C11;H4C15;HAVCR2;HAX1;HCLS1;HSPA9;HSPD1;IL10;IL27RA;LEO1;LGALS3;LGALS9;LYAR;LYN;MITF;MLH1;MT1G;NME1;OSCAR;PABPC4;PIM1;PIP4K2A;PLCG2;PLEK;PPARG;PRXL2A;PSEN1;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;RHOA;RIPK3;SEMA4A;SMAP1;SPI1;SYK;TLR4;TREM2;XRCC4;YTHDF2;ZNF385A
181,GO_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS,0.0005620074493311356,16,49,1035,AKR1A1;AKR1B1;ALDOA;ENO1;FBP1;G6PD;GCG;GOT1;GPI;MDH1;PGD;PGK1;SELENOS;SESN2;TALDO1;TKT
302,GO_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,0.0005838169437467146,23,83,1035,BAX;GRPEL1;HAX1;HK2;HSPA4;HSPD1;MTCH2;PARL;PMPCA;PMPCB;RAC2;SFN;TIMM10;TIMM23;TIMM50;TOMM22;TOMM34;TOMM40;TOMM5;UBE2D3;UQCRC2;YWHAB;YWHAG
183,GO_LYSOSOME_LOCALIZATION,0.0006223667801213042,13,36,1035,ADORA2B;ARL8B;BLOC1S2;BORCS5;FCER1G;HMOX1;LGALS9;LYN;MILR1;PIK3CG;RAC2;SYK;VAMP7
462,GO_GTPASE_ACTIVITY,0.0006733298835034448,34,142,1035,ARF4;ARL8A;ARL8B;CDC42;DNM2;DRG1;EFL1;EFTUD2;EIF2S3;GFM1;GNA15;GNAI3;GNG10;GNG5;GNGT2;GPN1;GPN3;MRAS;RAB10;RAB25;RAB27A;RAB38;RAB7A;RAB9A;RAC2;RAN;RAP1A;RAP1B;RHEB;RHOA;RHOG;SRPRA;TSR1;TUBA1C
172,GO_PROTEIN_LOCALIZATION_TO_VACUOLE,0.0006775834820489829,12,32,1035,AP3B1;AP3M1;BECN1;GOSR2;KPTN;LAMP2;LAMTOR5;M6PR;NCOA4;RAB7A;VAMP7;VTI1B
1,GO_CYTOPLASMIC_TRANSLATION,0.0006839575602042851,19,64,1035,CNBP;DPH6;DRG1;EIF2S2;EIF2S3;EIF3B;EIF3C;EIF3I;EIF3J;EIF3K;EIF3M;MCTS1;RPL22L1;RPL26L1;RPL38;RPL39;RWDD1;YTHDF2;ZNF385A
9,GO_STEROID_BIOSYNTHETIC_PROCESS,0.0006839575602042851,19,64,1035,AKR1B1;ASAH1;CFTR;CNBP;CYP27A1;DHCR7;EBP;G6PD;GPAM;HSD17B12;HSD17B14;HSD17B4;HSD3B7;KPNB1;NSDHL;RAN;SRD5A3;STARD3NL;VDR
235,GO_RESPONSE_TO_CARBOHYDRATE,0.0007086660907198698,22,79,1035,CFTR;COLEC12;EIF2B3;ENSA;GCG;GOT1;GPAM;LDHA;LYN;MAPK13;MPC2;NADK;NDUFA9;NDUFAF2;NME1;PPARD;RAP1A;RAP1B;RHOA;SELENOS;SELENOT;SESN2
308,GO_MEMBRANE_INVAGINATION,0.0007157597822318215,11,28,1035,AIF1;BECN1;CDC42;FCER1G;FCGR1A;PPARG;RAC2;RHOA;RHOG;TREM2;VAMP7
366,GO_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM,0.0007157597822318215,11,28,1035,AUP1;BCAP31;DERL1;HM13;HSP90B1;NPLOC4;RHBDD1;SEC61B;SELENOS;UBE2J1;UFD1
96,GO_NAD_METABOLIC_PROCESS,0.0007157597822318215,11,28,1035,ALDOA;ENO1;GPI;HK2;HK3;KMO;LDHA;MDH1;NADK;PGK1;TIGAR
